PITCHER,DATE,INNING,BATTER_IN_INNING,PITCH_NUMBER,PITCH_TYPE,SPIN_RATE,VELO,RELEASE_EXTENSION,RELEASE_SIDE,RELEASE_HEIGHT
PITCHER A,20190424,2,3,4,FB,2090.18,93.9491,5.18939,-2.21211,5.58809
PITCHER A,20190424,2,4,1,SL,2555.21,84.0369,5.28244,-2.16712,5.576
PITCHER A,20190424,2,4,2,SL,2513.96,85.8427,5.16035,-2.36135,5.56015
PITCHER A,20190424,2,4,3,FB,2163.95,94.3258,5.15036,-2.26528,5.51623
PITCHER A,20190424,2,4,4,FB,2093.23,93.1649,5.25852,-2.26126,5.50296
PITCHER A,20190424,2,4,5,FB,2139.85,91.7044,5.20944,-2.25704,5.59189
PITCHER A,20190424,2,4,6,FB,2085.67,92.1459,4.94829,-2.19968,5.55682
PITCHER A,20190424,3,1,1,FB,2035.76,89.0236,4.88483,-2.3047,5.59671
PITCHER A,20190424,3,1,2,FB,2037.89,90.2443,4.77573,-2.15609,5.60403
PITCHER A,20190424,3,1,3,FB,2028.03,91.9116,4.8861,-2.19178,5.5039
PITCHER A,20190424,3,2,1,CH,1458.18,84.2448,5.26582,-2.16886,5.65579
PITCHER A,20190424,3,2,2,FB,2046.65,91.8021,4.98689,-2.28806,5.69653
PITCHER A,20190424,3,2,3,CH,1530.16,85.4824,5.32033,-2.10256,5.7377
PITCHER A,20190424,3,2,4,FB,2084.77,90.3993,4.8674,-2.27602,5.49799
PITCHER A,20190424,3,2,5,SL,2455.99,82.6831,4.9427,-2.25992,5.60731
PITCHER A,20190424,3,2,6,FB,1995.92,92.2054,4.87478,-2.2822,5.71719
PITCHER A,20190424,3,2,7,FB,2114.1,92.2022,4.96935,-2.21592,5.55086
PITCHER A,20190424,3,2,8,CH,1461.27,86.3701,5.37743,-2.23085,5.64645
PITCHER A,20190424,3,2,9,FB,2007.71,91.5155,4.9217,-2.21699,5.57153
PITCHER A,20190424,3,3,1,CB,2568.07,78.5113,4.81014,-2.26109,5.68924
PITCHER A,20190424,3,3,2,FB,2034.84,90.1926,4.94196,-2.37501,5.50797
PITCHER A,20190424,3,3,3,FB,2055.75,90.9635,5.26065,-2.26769,5.56445
PITCHER A,20190424,3,4,1,CH,1437.58,86.0337,5.36962,-2.21722,5.75311
PITCHER A,20190424,3,4,2,FB,2051.41,91.2609,4.93879,-2.28803,5.58784
PITCHER A,20190424,3,4,3,FB,1959.06,91.9786,4.91703,-2.23623,5.33808
PITCHER A,20190424,3,4,4,FB,2087.73,93.737,5.10242,-2.37397,5.38453
PITCHER A,20190424,3,5,1,FB,2144.03,93.1748,5.04976,-2.2188,5.37082
PITCHER A,20190424,3,5,2,CH,1670.25,87.4639,5.50614,-2.19416,5.66766
PITCHER A,20190424,3,5,3,FB,2012.57,93.9182,4.96238,-2.3597,5.38712
PITCHER A,20190424,3,5,4,FB,1982.94,92.8362,5.06053,-2.26101,5.41783
PITCHER A,20190424,3,5,5,CH,1298.2,86.7702,5.6365,-2.23739,5.53794
PITCHER A,20190424,3,5,6,FB,2240.93,90.06,5.28322,-2.20578,5.4705
PITCHER A,20190424,3,5,7,FB,2072.33,93.7146,5.21153,-2.3793,5.41323
PITCHER A,20190424,3,6,1,FB,2098.61,93.5533,5.16137,-2.35378,5.50659
PITCHER A,20190424,3,6,2,SL,1285.55,85.6023,5.12514,-2.30906,5.61125
PITCHER A,20190424,3,6,3,FB,2064.61,94.9628,5.16468,-2.35617,5.32359
PITCHER A,20190424,3,6,4,FB,1984.37,93.7765,4.92415,-2.30556,5.36952
PITCHER A,20190424,3,6,5,FB,2088.11,93.5464,5.09163,-2.40195,5.46906
PITCHER A,20190424,4,1,1,SL,NULL,79.9461,4.82767,-2.20969,5.78206
PITCHER A,20190424,4,1,2,FB,2182.81,89.2752,4.93889,-2.30005,5.61108
PITCHER A,20190424,4,2,1,FB,2100.85,86.6158,4.85259,-2.17861,5.84576
PITCHER A,20190424,4,3,1,SL,NULL,81.722,5.0617,-2.2757,5.69202
PITCHER A,20190424,4,3,2,SL,2370.03,82.4873,5.15303,-2.31099,5.57558
PITCHER A,20190424,4,3,3,FB,2104.67,93.4451,5.11271,-2.24351,5.37853
PITCHER A,20190424,4,4,1,SL,2429.33,83.1441,5.08876,-2.25592,5.56001
PITCHER A,20190424,4,4,2,FB,2046.05,90.867,5.14386,-2.48191,5.49732
PITCHER A,20190424,5,1,1,CH,1459.05,82.031,5.24314,-2.12572,5.8011
PITCHER A,20190424,5,1,2,CH,1464.15,83.8055,5.32503,-2.27929,5.72665
PITCHER A,20190424,5,1,3,FB,2084.18,89.2279,4.90003,-2.29621,5.58385
PITCHER A,20190424,5,1,4,FB,2109.92,92.4955,4.81803,-2.14482,5.69281
PITCHER A,20190424,5,1,5,FB,2029.68,91.8782,5.1309,-2.37648,5.5756
PITCHER A,20190424,5,1,6,CH,1277.95,84.9046,5.41246,-2.29957,5.68865
PITCHER A,20190424,5,2,1,CB,2434.13,75.3533,4.90558,-2.2791,5.78393
PITCHER A,20190424,5,2,2,FB,1989.76,88.6635,4.81414,-2.06675,5.81715
PITCHER A,20190424,5,2,3,FB,2094.59,90.4788,4.92741,-2.20261,5.52925
PITCHER A,20190424,5,2,4,CH,1461.84,84.6869,5.35084,-2.16595,5.68113
PITCHER A,20190424,5,2,5,CH,1531.51,85.4261,5.41569,-2.20455,5.69164
PITCHER A,20190424,5,3,1,FB,2054.95,92.5622,5.0096,-2.2506,5.53023
PITCHER A,20190424,5,3,2,FB,2013.75,92.1087,5.08816,-2.2604,5.49552
PITCHER A,20190424,5,3,3,FB,2035.9,93.2993,5.05187,-2.29002,5.4626
PITCHER A,20190424,5,4,1,CH,1517.06,87.5522,5.48231,-2.17264,5.59374
PITCHER A,20190424,5,4,2,CH,1508.61,87.3891,5.55851,-2.14525,5.61269
PITCHER A,20190424,5,4,3,FB,2073.52,93.0325,5.1213,-2.20138,5.44716
PITCHER A,20190424,5,4,4,SL,NULL,85.6664,5.09771,-2.43269,5.54933
PITCHER A,20190429,1,1,1,FB,2055.65,90.0647,5.05709,-1.86468,5.95615
PITCHER A,20190429,1,1,2,FB,2151.55,91.0866,5.13259,-1.84141,5.98725
PITCHER A,20190429,1,1,3,FB,2179.99,91.463,5.12215,-1.80781,5.90811
PITCHER A,20190429,1,1,4,FB,2105.56,91.9453,5.18434,-1.89486,6.10684
PITCHER A,20190429,1,1,5,FB,2040.73,92.1262,5.08639,-1.84051,5.97006
PITCHER A,20190429,1,1,6,FB,2289.74,91.9133,5.07089,-1.9461,5.87792
PITCHER A,20190429,1,2,1,FB,2246,91.5796,4.95932,-1.85634,5.91805
PITCHER A,20190429,1,2,2,FB,2211.33,91.3626,5.17819,-1.83265,5.94974
PITCHER A,20190429,1,2,3,FB,2146.11,91.2086,5.09331,-1.87623,5.95506
PITCHER A,20190429,1,3,1,FB,2153.39,91.3695,5.26084,-1.90445,6.17658
PITCHER A,20190429,1,3,2,FB,2059.64,91.6261,5.12524,-1.87612,6.02254
PITCHER A,20190429,1,3,3,FB,2166.73,91.39,5.20782,-1.88175,6.11258
PITCHER A,20190429,1,3,4,CH,1520.17,87.0736,5.55658,-2.00977,6.0542
PITCHER A,20190429,2,1,1,FB,2081.87,90.0512,4.87875,-1.96707,6.13983
PITCHER A,20190429,2,1,2,FB,2211.06,90.615,5.07764,-1.92966,6.15302
PITCHER A,20190429,2,1,3,SL,2479.22,81.9403,4.96294,-1.92829,6.02789
PITCHER A,20190429,2,1,4,SL,2510.48,84.1073,5.09486,-1.96302,6.12561
PITCHER A,20190429,2,1,5,FB,2131.61,92.3786,4.92229,-1.83747,5.9607
PITCHER A,20190429,2,2,1,SL,NULL,82.9223,5.04955,-1.93949,6.1766
PITCHER A,20190429,2,2,2,CH,1269.44,84.66,5.01752,-2.06166,6.14703
PITCHER A,20190429,2,2,3,FB,2178.37,92.1673,5.00586,-1.96262,5.978
PITCHER A,20190429,2,2,4,FB,2202.58,92.6078,5.18321,-1.86418,5.96274
PITCHER A,20190429,2,2,5,FB,2117.07,91.8456,5.13304,-1.94653,5.99332
PITCHER A,20190429,2,3,1,FB,2173.09,92.623,5.5663,-1.93187,5.94376
PITCHER A,20190429,2,3,2,CH,1311.88,87.1745,5.69679,-1.86005,5.95843
PITCHER A,20190429,2,3,3,SL,2532.78,84.2058,5.06642,-2.03839,6.02963
PITCHER A,20190429,2,3,4,FB,2166.68,91.937,5.10621,-1.90315,5.95698
PITCHER A,20190429,2,3,5,FB,2274.24,93.8786,5.28768,-1.98887,5.94798
PITCHER A,20190429,2,3,6,FB,2221.13,93.8796,5.48165,-1.98347,5.95735
PITCHER A,20190429,3,1,1,SL,NULL,79.838,5.142,-1.96717,6.17636
PITCHER A,20190429,3,1,2,FB,2097.06,90.6276,5.23009,-1.88824,6.10258
PITCHER A,20190429,3,2,1,FB,2118.8,92.314,5.37801,-1.89427,5.99059
PITCHER A,20190429,3,3,1,SL,2312.81,84.0995,5.03281,-1.93601,6.03537
PITCHER A,20190429,3,3,2,SL,2471.08,82.7222,5.57339,-1.98664,6.01782
PITCHER A,20190429,3,3,3,FB,2252.97,93.5048,5.16652,-1.94663,5.91616
PITCHER A,20190429,3,3,4,SL,NULL,82.7601,5.52879,-1.89407,5.96427
PITCHER A,20190429,3,3,5,FB,2070.27,93.4147,5.48305,-1.98833,5.85783
PITCHER A,20190429,3,4,1,SL,2451.87,83.9639,5.13683,-1.97327,5.97472
PITCHER A,20190429,3,4,2,SL,1212.55,84.259,5.42378,-1.87873,6.0114
PITCHER A,20190429,3,4,3,FB,2089.75,93.9867,5.3631,-1.97982,5.80509
PITCHER A,20190429,3,5,1,SL,2578.72,81.1027,5.15534,-2.06376,5.95414
PITCHER A,20190429,3,5,2,CH,1391.95,85.8887,5.74157,-1.76393,5.81014
PITCHER A,20190429,4,1,1,FB,2103.26,90.9404,5.06755,-2.02474,6.00806
PITCHER A,20190429,4,1,2,CH,1537.49,85.8905,5.65963,-1.72817,6.09027
PITCHER A,20190429,4,1,3,FB,2132.04,92.0775,5.21794,-2.04288,5.92718
PITCHER A,20190429,4,1,4,CH,1395.63,87.3081,5.75461,-1.89035,6.12229
PITCHER A,20190429,4,1,5,FB,2124.94,93.5377,5.37665,-1.88588,5.94869
PITCHER A,20190429,4,1,6,CH,1375.78,87.6747,5.5712,-1.74089,5.95522
PITCHER A,20190429,4,2,1,FB,2122.09,93.6386,5.38262,-2.05715,5.81487
PITCHER A,20190429,4,2,2,FB,2056.99,93.3343,5.37121,-2.01758,5.96942
PITCHER A,20190429,4,2,3,FB,2055.02,93.2713,5.36088,-1.99954,6.10492
PITCHER A,20190429,4,3,1,SL,2508.74,85.094,5.08892,-1.97268,6.05901
PITCHER A,20190429,4,3,2,SL,NULL,83.6131,5.36558,-1.78638,6.1643
PITCHER A,20190429,4,3,3,SL,2507.35,84.9962,5.13425,-2.08813,5.81159
PITCHER A,20190429,4,3,4,FB,2167.4,94.0175,5.19207,-2.0889,5.76674
PITCHER A,20190429,4,3,5,FB,2201.54,93.8203,5.12842,-1.84166,5.90406
PITCHER A,20190429,5,1,1,SL,2242.58,81.72,5.00455,-1.95904,6.17926
PITCHER A,20190429,5,1,2,SL,2586.24,81.3906,5.08103,-2.03862,6.0699
PITCHER A,20190429,5,1,3,FB,2147.55,92.0669,5.42011,-1.98589,5.98723
PITCHER A,20190429,5,1,4,CH,1541.62,86.8854,5.38256,-1.97083,6.08856
PITCHER A,20190429,5,1,5,CH,1474.56,86.4967,5.73614,-2.05063,6.02717
PITCHER A,20190429,5,1,6,SL,2445.98,82.4091,4.92025,-2.08326,5.95613
PITCHER A,20190429,5,1,7,SL,2405.33,83.3544,5.40087,-1.9694,6.03529
PITCHER A,20190429,5,2,1,SL,NULL,81.9252,4.98717,-2.03686,6.01608
PITCHER A,20190429,5,2,2,FB,1946.51,92.1207,5.21861,-2.04254,5.96513
PITCHER A,20190429,5,2,3,FB,2217.39,93.3488,5.5307,-1.93908,5.91098
PITCHER A,20190429,5,2,4,CH,1582.66,88.1638,5.76852,-1.83078,5.90867
PITCHER A,20190429,5,2,5,FB,2162.51,93.5209,5.34367,-1.95133,5.92579
PITCHER A,20190429,5,3,1,FB,2178,92.4912,5.42908,-1.8641,5.82341
PITCHER A,20190429,5,3,2,SL,2403.31,83.636,5.31649,-1.8044,5.95974
PITCHER A,20190429,5,3,3,SL,NULL,83.5109,5.16956,-2.02105,5.93061
PITCHER A,20190429,5,4,1,FB,2257.9,92.7341,5.45127,-1.72834,5.91129
PITCHER A,20190429,5,4,2,FB,2168.52,93.2749,5.54241,-2.0293,5.71786
PITCHER A,20190429,5,4,3,SL,NULL,84.4191,5.30706,-1.87383,5.91854
PITCHER A,20190429,6,1,1,FB,2239.94,91.8541,5.35394,-2.00225,5.95565
PITCHER A,20190429,6,1,2,CH,1432.27,86.0828,5.37774,-1.86709,5.97893
PITCHER A,20190429,6,1,3,FB,2257.62,91.9739,5.29665,-2.00279,5.98149
PITCHER A,20190429,6,1,4,FB,2148.12,92.157,5.25697,-1.9321,5.90059
PITCHER A,20190429,6,1,5,FB,2269.07,93.3848,5.20124,-2.00303,5.76223
PITCHER A,20190429,6,1,6,SL,2569.85,83.064,4.98977,-1.97212,5.99434
PITCHER A,20190429,6,2,1,FB,2109.6,92.4022,5.45291,-1.95562,5.86553
PITCHER A,20190429,6,2,2,CH,1539.66,86.6472,5.74839,-1.80082,5.84447
PITCHER A,20190429,6,2,3,CH,1595.47,87.6484,5.66934,-1.79283,5.91271
PITCHER A,20190429,6,2,4,FB,2130.09,92.888,5.36463,-2.01759,5.69689
PITCHER A,20190429,6,3,1,CH,1468.45,85.91,5.67664,-1.71043,5.91466
PITCHER A,20190429,6,3,2,CH,1381.05,85.4518,5.68505,-1.86073,5.95542
PITCHER A,20190429,6,3,3,CH,1452.93,85.49,5.59598,-1.61043,6.12867
PITCHER A,20190429,6,3,4,SL,2332.29,89.2964,5.35762,-2.11534,5.76705
PITCHER A,20190429,6,3,5,SL,2363.89,88.7665,5.3828,-2.05572,5.78232
PITCHER A,20190429,6,3,6,FB,2117.15,93.7124,5.42424,-2.00169,5.99397
PITCHER A,20190429,6,4,1,SL,NULL,84.8441,5.55118,-1.92081,5.98148
PITCHER A,20190429,6,4,2,FB,2027.94,92.6356,5.32182,-1.99072,5.75827
PITCHER A,20190429,6,4,3,SL,NULL,84.5779,5.38292,-1.81871,5.95656
PITCHER A,20190429,6,5,1,FB,2128.92,94.9464,5.3594,-1.93974,5.76367
PITCHER A,20190429,6,5,2,SL,NULL,85.7943,4.99036,-1.94204,5.95834
PITCHER A,20190429,6,5,3,FB,2156.34,94.6456,5.259,-2.05451,5.58436
PITCHER A,20190429,6,5,4,FB,2139.41,94.3963,5.31735,-1.94896,5.78703
PITCHER A,20190429,6,5,5,CH,1384.31,89.0264,6.02824,-1.97654,5.90751
PITCHER A,20190505,1,1,1,FB,2157.3,91.373,5.19659,-2.13481,5.97058
PITCHER A,20190505,1,1,2,FB,2152.2,92.0176,5.36476,-2.3474,5.84655
PITCHER A,20190505,1,1,3,FB,2108.43,91.4814,5.15821,-2.27842,5.90205
PITCHER A,20190505,1,2,1,FB,2178.29,92.7847,5.31059,-2.16211,5.94175
PITCHER A,20190505,1,2,2,FB,2115.4,93.0024,5.3666,-2.05947,5.85978
PITCHER A,20190505,1,2,3,FB,2113.67,92.6191,5.44915,-2.26687,5.76813
PITCHER A,20190505,1,2,4,CH,1400.36,86.8505,5.79056,-2.32349,5.87064
PITCHER A,20190505,1,2,5,CF,2388.68,90.6046,5.34456,-2.2161,5.82336
PITCHER A,20190505,1,3,1,FB,2147.58,92.1854,5.28903,-2.27146,5.87392
PITCHER A,20190505,1,3,2,FB,2098.39,92.8464,5.27735,-2.38769,5.88613
PITCHER A,20190505,1,3,3,FB,2144.64,93.0989,5.42745,-2.12984,5.85325
PITCHER A,20190505,1,3,4,CH,1537.66,86.1601,5.76025,-2.22731,5.89691
PITCHER A,20190505,2,1,1,FB,2161.94,92.5421,5.33661,-2.23829,5.93053
PITCHER A,20190505,2,1,2,SL,2466.43,85.636,5.27804,-2.1422,6.01508
PITCHER A,20190505,2,1,3,SL,NULL,84.7695,5.08916,-2.19471,6.0624
PITCHER A,20190505,2,2,1,FB,2109.72,92.6352,5.51077,-2.15897,5.88956
PITCHER A,20190505,2,2,2,FB,2101.32,93.0173,5.55992,-2.0984,5.76028
PITCHER A,20190505,2,2,3,CF,2347.73,89.2251,5.52953,-2.09381,5.83119
PITCHER A,20190505,2,2,4,CH,1336.58,86.7236,5.74184,-2.29853,5.82671
PITCHER A,20190505,2,2,5,CH,1324.47,87.4845,6.10159,-2.10101,5.86366
PITCHER A,20190505,2,2,6,FB,2253.28,93.6927,5.52174,-2.06633,5.78579
PITCHER A,20190505,2,3,1,CH,1433.46,85.3179,5.87946,-2.22783,5.8367
PITCHER A,20190505,2,3,2,CF,2392.39,91.1992,5.74006,-2.29087,5.83102
PITCHER A,20190505,2,3,3,FB,2245.68,93.5013,5.51059,-2.17509,5.79606
PITCHER A,20190505,2,3,4,FB,2149.32,94.3064,5.42605,-2.25184,5.74819
PITCHER A,20190505,2,3,5,FB,2129.57,93.5274,5.65506,-1.96853,5.7547
PITCHER A,20190505,2,3,6,FB,2173.06,93.9884,5.62488,-2.18206,5.74945
PITCHER A,20190505,2,3,7,FB,2034.02,93.9463,5.74717,-2.14609,5.75904
PITCHER A,20190505,2,4,1,SL,2525.65,85.4561,5.47868,-2.31344,5.9398
PITCHER A,20190505,2,4,2,SL,2577.06,84.7638,5.2351,-2.43579,5.89021
PITCHER A,20190505,2,4,3,CH,1413.77,86.6339,5.84573,-2.23974,5.89447
PITCHER A,20190505,2,4,4,FB,2114.57,91.7461,5.46108,-2.32029,5.90034
PITCHER A,20190505,2,4,5,CH,1323.37,86.8293,5.95803,-2.17946,5.9118
PITCHER A,20190505,2,4,6,CH,1364.41,85.6216,5.86584,-2.1501,5.83666
PITCHER A,20190505,2,4,7,FB,2171.62,94.3207,5.6971,-2.12493,5.81329
PITCHER A,20190505,2,4,8,SL,2235.46,85.2092,5.39994,-2.27176,5.87314
PITCHER A,20190505,2,5,1,FB,2089,93.1102,5.46463,-2.26896,5.83153
PITCHER A,20190505,2,5,2,FB,2111.18,91.9251,5.4902,-2.0757,5.89698
PITCHER A,20190505,2,5,3,FB,2198.82,90.6548,5.64319,-2.37276,5.85812
PITCHER A,20190505,3,1,1,FB,2091.11,90.5302,5.38076,-2.22102,5.95103
PITCHER A,20190505,3,1,2,FB,2129.76,91.135,5.4756,-2.25302,5.88004
PITCHER A,20190505,3,1,3,FB,2084.9,91.194,5.30988,-2.06814,5.99288
PITCHER A,20190505,3,1,4,FB,1962.58,90.1903,5.40669,-2.28117,5.85797
PITCHER A,20190505,3,1,5,FB,2095.97,91.9512,5.40918,-2.30106,5.83242
PITCHER A,20190505,3,1,6,FB,2038.52,91.8829,5.29881,-2.24697,5.78531
PITCHER A,20190505,3,2,1,SL,2152.49,83.5997,5.44587,-2.3227,5.83972
PITCHER A,20190505,3,2,2,SL,2345.52,84.701,5.39139,-2.20576,5.94237
PITCHER A,20190505,3,2,3,FB,2040,92.1797,5.39801,-2.23788,5.77186
PITCHER A,20190505,3,3,1,FB,2045.06,94.1302,5.41987,-2.34378,5.70409
PITCHER A,20190505,3,4,1,FB,2277.4,92.2997,5.62004,-2.38324,5.65234
PITCHER A,20190505,3,5,1,SL,2502.16,85.1521,5.32654,-2.27272,5.96345
PITCHER A,20190505,3,5,2,FB,2059.27,91.8306,5.5296,-2.27305,5.75652
PITCHER A,20190505,3,5,3,FB,2156.59,92.9573,5.49487,-2.3731,5.66017
PITCHER A,20190505,3,5,4,FB,2061.33,93.1896,5.51102,-2.34952,5.62583
PITCHER A,20190505,3,5,5,FB,2069.96,93.146,5.47496,-2.19178,5.86796
PITCHER A,20190505,3,5,6,SL,2557.9,85.4165,5.38801,-2.25763,5.8617
PITCHER A,20190505,3,5,7,FB,2163.86,91.5088,5.4432,-2.40986,5.70496
PITCHER A,20190505,3,5,8,FB,1983.3,93.0237,5.55678,-2.26866,5.68671
PITCHER A,20190505,3,5,9,FB,2062.9,93.1147,5.49595,-2.30301,5.77383
PITCHER A,20190505,3,5,10,FB,2059.32,93.3678,5.41602,-2.1305,5.71149
PITCHER A,20190505,3,5,11,FB,2296.96,92.8725,5.63596,-2.31758,5.66443
PITCHER A,20190505,3,5,12,CH,1469.51,87.8304,5.92983,-2.36633,5.69147
PITCHER A,20190505,3,6,1,CH,1338.27,85.9533,5.89521,-2.23709,5.82267
PITCHER A,20190505,3,6,2,FB,2048.36,92.0171,5.54056,-2.15418,5.72323
PITCHER A,20190505,3,6,3,FB,2057.17,91.3441,5.55161,-2.16205,5.72733
PITCHER A,20190505,3,6,4,FB,2047.44,92.1547,5.62385,-2.05523,5.78097
PITCHER A,20190505,3,6,5,FB,2052.26,93.6176,5.29934,-2.3577,5.68362
PITCHER A,20190505,3,6,6,FB,2008.93,92.9697,5.54939,-2.30214,5.7131
PITCHER A,20190505,4,1,1,CH,1286.42,83.8247,5.68879,-2.25642,6.00213
PITCHER A,20190505,4,1,2,FB,2077.69,88.6274,5.4238,-2.32194,5.80712
PITCHER A,20190505,4,1,3,FB,2086.78,91.0284,5.38901,-2.09816,5.82126
PITCHER A,20190505,4,2,1,FB,2076.29,90.2049,5.56286,-2.16381,5.83377
PITCHER A,20190505,4,2,2,FB,1997.59,88.9834,5.39876,-2.30319,5.85321
PITCHER A,20190505,4,2,3,FB,2147.06,92.2928,5.57334,-2.151,5.70541
PITCHER A,20190505,4,2,4,FB,1982.54,91.1209,5.49534,-2.33978,5.77999
PITCHER A,20190505,4,2,5,FB,2037.32,92.3392,5.51808,-2.31972,5.78388
PITCHER A,20190505,4,3,1,CF,2156.86,88.9861,5.63471,-2.3346,5.7375
PITCHER A,20190505,4,3,2,CF,2265.35,88.9212,5.61713,-2.27024,5.70212
PITCHER A,20190505,4,4,1,FB,2005.47,90.4135,5.41463,-2.32076,5.78175
PITCHER A,20190505,4,4,2,CF,2262.86,91.0173,5.64295,-2.30128,5.715
PITCHER A,20190505,4,4,3,FB,2070.19,91.5541,5.53769,-2.3572,5.72028
PITCHER A,20190505,4,5,1,FB,2027.43,92.6474,5.43126,-2.38643,5.68718
PITCHER A,20190505,4,5,2,FB,2051.26,92.4973,5.55709,-2.51648,5.67973
PITCHER A,20190505,4,5,3,FB,2075.47,92.7334,5.51666,-2.53395,5.66015
PITCHER A,20190505,4,6,1,CH,1398.23,84.9417,5.84437,-2.18854,5.87837
PITCHER A,20190505,4,6,2,FB,2087.79,91.777,5.59777,-2.10987,5.82852
PITCHER A,20190505,4,6,3,CH,1405.83,85.7957,5.91514,-2.27684,5.78912
PITCHER A,20190505,4,6,4,FB,2023.82,90.5301,5.4811,-2.17129,5.81544
PITCHER A,20190505,4,7,1,FB,1955.09,90.203,5.45653,-2.34456,5.71047
PITCHER A,20190505,4,7,2,FB,2012.43,89.6949,5.51568,-2.22893,5.8235
PITCHER A,20190505,4,7,3,FB,2015.69,91.2677,5.35591,-2.26319,5.71147
PITCHER A,20190510,1,1,1,FB,2193.76,93.4862,5.49903,-2.20319,5.87851
PITCHER A,20190510,1,1,2,FB,2122.19,92.8633,5.11799,-2.03332,5.88006
PITCHER A,20190510,1,2,1,FB,2128.23,93.947,5.47551,-2.14414,5.88237
PITCHER A,20190510,1,2,2,CH,1493.5,87.323,5.69559,-2.01658,6.01791
PITCHER A,20190510,1,2,3,FB,1987.47,94.4322,5.52293,-1.99984,5.81369
PITCHER A,20190510,1,2,4,CH,1414.92,87.9945,5.72753,-2.0165,5.90699
PITCHER A,20190510,1,2,5,FB,2125.85,93.9621,5.43256,-2.09358,5.73732
PITCHER A,20190510,1,2,6,FB,1933.29,93.6378,5.4802,-2.0723,5.86252
PITCHER A,20190510,1,2,7,CH,1434.86,87.8755,5.61932,-1.92301,5.78207
PITCHER A,20190510,1,2,8,CH,1262.8,87.3841,5.8548,-2.20001,5.90702
PITCHER A,20190510,1,3,1,FB,2052.54,93.6605,5.35493,-2.05228,5.84654
PITCHER A,20190510,1,3,2,FB,2134.07,93.8371,5.31218,-2.1474,5.91903
PITCHER A,20190510,1,3,3,CH,1359.39,87.6155,5.67336,-2.13247,5.83608
PITCHER A,20190510,1,3,4,FB,2033.29,94.2661,5.56617,-2.21993,5.82203
PITCHER A,20190510,1,3,5,FB,2063.92,94.5501,5.48956,-2.14823,5.81143
PITCHER A,20190510,1,3,6,FB,2002.14,94.6073,5.47879,-2.00836,5.83959
PITCHER A,20190510,1,3,7,SL,NULL,86.6734,5.27407,-2.11416,5.96658
PITCHER A,20190510,1,3,8,FB,2142.54,94.6318,5.56955,-2.10824,5.99285
PITCHER A,20190510,1,3,9,FB,2057.46,93.9765,5.49059,-2.17183,5.82923
PITCHER A,20190510,1,4,1,SL,764.549,85.8416,5.70179,-2.20706,5.95041
PITCHER A,20190510,1,4,2,FB,2144.01,92.917,5.52523,-2.08237,5.8747
PITCHER A,20190510,1,4,3,FB,2082.19,93.4127,5.5453,-2.14115,5.87335
PITCHER A,20190510,1,4,4,FB,2075.28,92.5479,5.37056,-2.05438,5.89389
PITCHER A,20190510,1,4,5,FB,2022.31,92.9785,5.40832,-2.21806,5.94725
PITCHER A,20190510,1,5,1,CH,1401.19,86.9425,5.97206,-2.11218,5.80138
PITCHER A,20190510,1,5,2,CH,1406.69,86.0782,5.75807,-1.90379,6.04499
PITCHER A,20190510,1,5,3,FB,2122.33,92.2453,5.68495,-2.02008,5.90398
PITCHER A,20190510,2,1,1,FB,2124.58,91.7137,5.53259,-2.08167,5.91593
PITCHER A,20190510,2,1,2,FB,2172.23,93.2737,5.55349,-2.26724,5.978
PITCHER A,20190510,2,1,3,SL,NULL,84.6076,5.39585,-2.03266,5.9784
PITCHER A,20190510,2,1,4,SL,NULL,85.559,5.27651,-2.23929,5.94987
PITCHER A,20190510,2,2,1,SL,2171.56,84.7387,5.25048,-2.13298,5.90481
PITCHER A,20190510,2,2,2,SL,NULL,84.3296,5.18634,-2.13746,6.05863
PITCHER A,20190510,2,2,3,FB,2102.67,94.3973,5.42284,-2.23681,5.74918
PITCHER A,20190510,2,3,1,FB,2224.63,93.861,5.51423,-2.11273,5.91671
PITCHER A,20190510,2,3,2,SL,NULL,86.1015,5.41826,-2.18569,5.94853
PITCHER A,20190510,3,1,1,FB,2023.68,92.1309,5.47857,-2.21705,5.88719
PITCHER A,20190510,3,1,2,FB,2097.92,92.1547,5.35028,-2.23023,5.826
PITCHER A,20190510,3,2,1,CB,2619.56,81.7233,5.47297,-2.15699,6.11336
PITCHER A,20190510,3,2,2,FB,2196.47,93.2985,5.30737,-2.16872,5.90427
PITCHER A,20190510,3,2,3,SL,2480.09,84.1271,5.41403,-2.1389,5.91069
PITCHER A,20190510,3,2,4,FB,2106.6,92.5422,5.45103,-2.13196,5.85455
PITCHER A,20190510,3,2,5,FB,2179.55,93.9478,5.56475,-2.20844,5.87632
PITCHER A,20190510,3,3,1,CB,2607.42,79.7237,5.50191,-2.11283,6.0849
PITCHER A,20190510,3,3,2,FB,2053.74,92.4155,5.40245,-2.14279,5.80829
PITCHER A,20190510,3,3,3,CH,1345.23,85.5948,5.73674,-2.05834,5.85747
PITCHER A,20190510,3,3,4,FB,1990.1,92.5441,5.41401,-2.19448,5.72547
PITCHER A,20190510,3,3,5,SL,NULL,85.4474,5.23433,-2.23088,5.91109
PITCHER A,20190510,3,4,1,CH,1402.87,86.779,5.73423,-2.2132,5.94151
PITCHER A,20190510,3,4,2,FB,2125.54,92.7005,5.49007,-2.15426,5.83894
